Event,Driver,Trip,Starttime,Endtime,LaneChangeStarttime,LaneChangeEndtime,DerivedEndtime
161,1,49,462090,464100,463590,463610,463800
162,1,49,476650,478510,478150,478170,478210
163,1,49,482260,484350,483760,483780,484050
164,1,49,485880,489280,487380,487400,488980
165,1,49,492880,494800,494380,494400,494500
166,1,49,501210,503150,502710,502730,502850
167,1,49,509620,511670,511120,511140,511370
168,1,49,524270,526280,525770,525800,525980
169,1,53,155730,157730,157230,157250,157430
170,1,53,209210,211210,210710,210730,210910
171,1,53,209820,211750,211320,211340,211450
172,1,53,282680,284560,284180,284200,284260
173,1,53,283180,285050,284680,284700,284750
174,1,53,290840,292730,292340,292360,292430
175,1,53,291860,293860,293360,293380,293560
176,1,53,291890,301350,293390,301040,301050
177,1,53,299550,301410,301050,301070,301110
178,1,53,379310,381140,380810,380830,380840
179,1,53,380750,382700,382250,382270,382400
180,1,53,430030,432160,431530,431550,431860
181,1,53,439860,441870,441360,441380,441570
182,1,53,473740,475570,475240,475260,475270
183,1,53,475410,477460,476910,476930,477160
184,1,53,510070,512070,511570,511590,511770
185,1,53,511680,513780,513180,513200,513480
186,1,53,527330,529310,528830,528850,529010
187,1,53,569780,571780,571280,571300,571480
188,1,53,577260,579270,578760,578780,578970
189,1,53,644850,646850,646350,646370,646550
190,1,54,28710,30700,30210,30230,30400
191,1,54,42630,44520,44130,44150,44220
192,1,54,74940,76950,76440,76460,76650
193,1,54,76800,78690,78300,78320,78390
194,1,54,92230,94230,93730,93750,93930
195,1,54,96430,98270,97930,97950,97970
196,1,54,122360,124310,123860,123880,124010
197,1,54,124220,126190,125720,125740,125890
198,1,54,172070,174140,173570,173590,173840
199,1,54,174340,176310,175840,175860,176010
200,1,54,181580,183690,183080,183100,183390
201,1,54,185390,187340,186890,186910,187040
202,1,54,187700,189710,189200,189220,189410
203,1,54,204060,206030,205560,205590,205730
204,1,54,207660,209660,209160,209180,209360
205,1,54,211190,213090,212690,212710,212790
206,1,54,229140,231000,230640,230660,230700
207,1,54,230770,232770,232270,232290,232470
208,1,54,236290,238290,237790,237810,237990
209,1,54,249990,251950,251490,251510,251650
210,1,54,287990,289990,289490,289510,289690
211,1,54,290470,292490,291970,291990,292190
212,1,54,322480,324350,323980,324000,324050
213,1,54,325990,328150,327490,327510,327850
214,1,54,330280,332280,331780,331800,331980
215,1,54,331870,333800,333370,333390,333500
216,1,54,370030,372030,371530,371550,371730
217,1,54,370060,373160,371560,372850,372860
218,1,54,371360,373340,372860,372880,373040
219,1,54,372390,374350,373890,373910,374050
220,1,54,383080,385070,384580,384600,384770
221,1,54,384660,386590,386160,386190,386290
222,1,54,393680,395540,395180,395200,395240
223,1,54,396680,398690,398180,398200,398390
224,1,54,402090,404090,403590,403610,403790
225,1,54,405250,407170,406750,406770,406870
226,1,54,468690,470640,470190,470210,470340
227,1,54,470020,472030,471520,471550,471730
228,1,54,521250,523250,522750,522770,522950
229,1,54,522680,524610,524180,524200,524310
230,1,54,532690,534690,534190,534210,534390
231,1,54,535490,537420,536990,537010,537120
232,1,54,553750,555760,555250,555270,555460
233,1,54,558640,560600,560140,560160,560300
234,1,54,576070,578070,577570,577590,577770
235,1,54,578540,580540,580040,580060,580240
236,1,54,597740,599740,599240,599260,599440
237,1,54,600170,602180,601670,601690,601880
238,1,54,603190,605200,604690,604720,604900
239,1,54,605550,607540,607050,607070,607240
240,1,54,625320,627400,626820,626840,627100
241,1,54,628410,630410,629910,629930,630110
242,1,54,679980,681860,681480,681500,681560
243,1,54,684240,686160,685740,685760,685860
244,1,54,702130,704190,703630,703650,703890
245,1,54,703250,705080,704750,704770,704780
246,1,54,718430,720540,719930,719950,720240
247,1,54,719630,721630,721130,721150,721330
248,1,54,728790,730750,730290,730310,730450
249,1,55,50790,52790,52290,52310,52490
250,1,55,55290,57290,56790,56810,56990
251,1,55,121230,123230,122730,122750,122930
252,1,55,125820,127820,127320,127340,127520
253,1,102,77450,79730,78950,78970,79430
254,1,102,92170,94170,93670,93690,93870
255,1,102,115410,117410,116910,116930,117110
256,1,102,117660,119660,119160,119180,119360
257,1,102,155630,157620,157130,157150,157320
258,1,103,64580,66690,66080,66100,66390
259,1,103,94770,96780,96270,96300,96480
260,1,103,114100,116100,115600,115630,115800
261,1,126,142750,144760,144250,144270,144460
262,1,126,149980,151980,151480,151500,151680
263,1,127,114150,116070,115650,115670,115770
264,1,155,84410,86410,85910,85930,86110
265,1,155,143580,145480,145080,145100,145180
266,1,155,163320,165320,164820,164840,165020
267,1,155,172100,174100,173600,173620,173800
268,1,157,113270,115270,114770,114790,114970
269,1,157,134140,136270,135640,135660,135970
270,1,181,88740,90740,90240,90260,90440
271,1,181,100380,102360,101880,101900,102060
272,1,181,111360,113320,112860,112880,113020
273,1,181,175970,177970,177470,177490,177670
274,1,182,114380,116340,115880,115900,116040
275,1,183,51010,53020,52510,52530,52720
276,2,1,40200,42390,41700,41720,42090
277,2,1,44360,46610,45860,45880,46310
278,2,6,40940,42950,42440,42460,42650
279,2,37,67960,70140,69460,69480,69840
280,2,37,81810,83810,83310,83330,83510
281,2,37,85460,87310,86960,86980,87010
282,2,37,98320,100200,99820,99840,99900
283,2,37,99340,101360,100840,100860,101060
284,2,37,140850,142850,142350,142370,142550
285,2,39,71990,73840,73490,73510,73540
286,2,39,124280,126380,125780,125800,126080
287,2,39,129400,131380,130900,130920,131080
288,2,39,134000,136050,135500,135520,135750
289,2,39,134030,136310,135530,136000,136010
290,2,39,134510,136340,136010,136030,136040
291,2,39,148180,150080,149680,149700,149780
292,2,39,148960,150870,150460,150480,150570
293,2,39,150720,152640,152220,152240,152340
294,2,39,168450,170580,169950,169970,170280
295,2,39,173190,175190,174690,174710,174890
296,2,39,178390,180400,179890,179910,180100
297,2,39,180850,182850,182350,182370,182550
298,2,72,15220,17190,16720,16740,16890
299,2,72,19290,21300,20790,20810,21000
300,2,72,20530,22530,22030,22050,22230
301,2,78,67240,69300,68740,68760,69000
302,2,78,99620,101620,101120,101140,101320
303,2,78,104960,106800,106460,106480,106500
304,2,80,57490,59490,58990,59010,59190
305,2,80,60740,62610,62240,62260,62310
306,2,80,85270,87150,86770,86800,86850
307,2,80,93890,95750,95390,95410,95450
308,2,80,126850,128860,128350,128370,128560
309,2,80,129860,131830,131360,131380,131530
310,2,80,135560,137460,137060,137090,137160
311,2,80,153650,155480,155150,155170,155180
312,2,80,168210,170210,169710,169730,169910
313,2,87,30070,31900,31570,31590,31600
314,2,87,30100,45720,31600,45410,45420
315,2,87,43920,45890,45420,45440,45590
316,2,87,48010,50010,49510,49530,49710
317,2,87,48980,50980,50480,50500,50680
318,2,87,59980,62100,61480,61500,61800
319,2,90,29390,31480,30890,30910,31180
320,2,90,30220,32310,31720,31740,32010
321,2,90,37140,38970,38640,38660,38670
322,2,90,78910,80920,80410,80440,80620
323,2,91,58580,60810,60080,60100,60510
324,2,91,59510,61360,61010,61030,61060
325,2,91,69840,71840,71340,71360,71540
326,2,91,102190,104140,103690,103710,103840
327,2,91,110210,112250,111710,111730,111950
328,2,91,114260,116260,115760,115780,115960
329,2,91,117420,119420,118920,118940,119120
330,2,91,170580,172580,172080,172100,172280
331,2,91,175310,177380,176810,176830,177080
332,2,91,175340,179590,176840,179280,179290
333,2,91,177790,179790,179290,179310,179490
334,2,91,179070,181080,180570,180590,180780
335,2,91,193320,195340,194820,194840,195040
336,2,126,12960,14790,14460,14480,14490
337,2,131,42110,43960,43610,43630,43660
338,2,131,71310,73240,72810,72830,72940
339,2,131,73480,75590,74980,75000,75290
340,2,131,95550,97390,97050,97070,97090
341,2,131,105440,107370,106940,106960,107070
342,2,131,123320,125170,124820,124840,124870
343,2,131,125710,127590,127210,127230,127290
344,2,131,225860,227980,227360,227380,227680
345,2,132,74230,76260,75730,75750,75960
346,2,132,76210,78210,77710,77730,77910
347,2,132,99340,101350,100840,100860,101050
348,2,132,100830,102830,102330,102350,102530
349,2,137,47190,49200,48690,48710,48900
350,2,137,69120,71140,70620,70640,70840
351,2,137,73420,75420,74920,74940,75120
352,2,137,78690,80570,80190,80210,80270
353,2,137,130470,132470,131970,131990,132170
354,2,137,131440,133480,132940,132960,133180
355,2,137,147260,149130,148760,148780,148830
356,2,137,149330,151330,150830,150850,151030
357,2,137,169310,171290,170810,170830,170990
358,2,137,184960,186790,186460,186480,186490
359,2,138,39040,41050,40540,40560,40750
360,2,138,81990,84030,83490,83510,83730
361,2,138,84510,86570,86010,86030,86270
362,2,138,102430,104440,103930,103950,104140
363,2,138,106750,108760,108250,108270,108460
364,2,139,57810,59910,59310,59330,59610
365,2,139,58900,60910,60400,60420,60610
366,2,139,65670,67510,67170,67190,67210
367,2,139,67300,69300,68800,68820,69000
368,2,139,95520,97560,97020,97040,97260
369,2,139,100740,102590,102240,102260,102290
370,2,139,102930,104880,104430,104450,104580
371,2,139,104620,106500,106120,106140,106200
372,2,139,133150,135050,134650,134670,134750
373,2,140,271550,273560,273050,273070,273260
374,2,140,278250,280230,279750,279770,279930
375,2,140,284340,286380,285840,285860,286080
376,2,140,325880,327930,327380,327400,327630
377,2,140,390990,392850,392490,392510,392550
378,2,148,62360,64260,63860,63880,63960
379,2,148,93160,95130,94660,94680,94830
380,2,148,96020,97920,97520,97540,97620
381,2,150,30060,32110,31560,31580,31810
382,2,150,30950,32950,32450,32470,32650
383,2,174,60910,62910,62410,62430,62610
384,2,174,70020,72040,71520,71540,71740
385,2,175,18590,20430,20090,20120,20130
386,2,175,30780,32790,32280,32300,32490
387,2,188,17420,19400,18920,18940,19100
388,2,188,17450,30630,18950,30320,30330
389,2,188,28830,30830,30330,30350,30530
390,2,188,30230,32230,31730,31750,31930
391,2,188,47620,49620,49120,49140,49320
392,2,188,49720,51760,51220,51240,51460
393,2,188,105460,107460,106960,106980,107160
394,2,190,84610,86470,86110,86130,86170
395,2,190,85790,87810,87290,87310,87510
396,2,190,91960,93950,93460,93480,93650
397,2,190,94140,96120,95640,95660,95820
398,2,190,111900,113900,113400,113420,113600
399,2,190,117140,119140,118640,118660,118840
400,2,190,124640,126530,126140,126160,126230
401,2,190,127760,129770,129260,129280,129470
402,2,190,129080,130960,130580,130600,130660
403,2,190,132790,134800,134290,134310,134500
404,2,190,133820,135830,135320,135340,135530
405,2,190,157280,159140,158780,158800,158840
406,2,190,158600,160590,160100,160120,160290
407,2,190,175340,177350,176840,176860,177050
408,2,190,178010,180110,179510,179530,179810
409,2,204,42630,44670,44130,44150,44370
410,2,204,46880,48740,48380,48400,48440
411,2,204,54200,56140,55700,55720,55840
412,2,205,39690,41710,41190,41210,41410
413,2,205,45160,47000,46660,46680,46700
414,2,205,53900,55900,55400,55420,55600
415,2,236,125730,127730,127230,127250,127430
416,2,236,179540,181400,181040,181060,181100
417,2,236,180730,182730,182230,182250,182430
418,2,236,189750,191750,191250,191270,191450
419,2,237,144540,146370,146040,146060,146070
420,2,237,146070,148010,147570,147590,147710
421,2,237,151470,153330,152970,152990,153030
422,2,238,32830,34830,34330,34350,34530
423,2,238,35930,37880,37430,37450,37580
424,2,238,36620,38640,38120,38140,38340
425,2,238,45000,46910,46500,46520,46610
426,2,249,45670,47600,47170,47190,47300
427,2,249,56600,58710,58100,58120,58410
428,2,249,56630,64700,58130,64390,64400
429,2,249,62900,64830,64400,64420,64530
430,2,249,79430,81550,80930,80950,81250
431,2,249,80760,82590,82260,82280,82290
432,2,249,97040,99020,98540,98560,98720
433,2,249,134520,136480,136020,136040,136180
434,2,249,135310,137280,136810,136830,136980
435,2,249,137150,139150,138650,138670,138850
436,2,253,116060,118060,117560,117580,117760
437,2,253,120330,122180,121830,121850,121880
438,2,253,151700,153800,153200,153220,153500
439,2,253,155680,157680,157180,157200,157380
440,2,253,155710,203490,157210,203180,203190
441,2,253,201690,203540,203190,203210,203240
442,2,253,202700,204550,204200,204220,204250
443,2,254,26090,28030,27590,27610,27730
444,2,254,27830,29710,29330,29350,29410
445,2,254,52640,54750,54140,54160,54450
446,2,254,52670,55690,54170,55380,55390
447,2,254,53890,55890,55390,55410,55590
448,2,254,61960,63980,63460,63480,63680
449,2,254,68600,70610,70100,70130,70310
450,2,254,112340,114350,113840,113860,114050
451,2,254,113430,115550,114930,114950,115250
452,2,254,141280,143280,142780,142800,142980
453,2,255,226060,227890,227560,227580,227590
454,2,255,226090,229080,227590,228770,228780
455,2,255,227280,229290,228780,228810,228990
456,2,286,38720,40560,40220,40240,40260
457,2,286,102730,104750,104230,104250,104450
458,2,286,105070,107070,106570,106590,106770
459,2,286,121370,123280,122870,122890,122980
460,2,286,121400,123670,122900,123360,123370
461,2,286,121870,123870,123370,123390,123570
462,2,286,124270,126320,125770,125790,126020
463,3,1,44340,46220,45840,45860,45920
464,3,1,45810,47820,47310,47330,47520
465,3,180,335130,337130,336630,336650,336830
466,3,180,349610,351600,351110,351130,351300
467,4,2,60600,62600,62100,62120,62300
468,4,2,67460,69480,68960,68980,69180
469,4,6,81240,83240,82740,82760,82940
470,4,6,228340,230320,229840,229860,230020
471,4,6,354670,356670,356170,356190,356370
472,4,6,364660,366560,366160,366180,366260
473,4,6,384450,386490,385950,385970,386190
474,4,6,395160,397160,396660,396680,396860
475,4,19,240850,242860,242350,242370,242560
476,4,19,242980,244980,244480,244500,244680
477,4,19,250660,252660,252160,252180,252360
478,4,19,258090,260090,259590,259610,259790
479,4,19,275680,277540,277180,277200,277240
480,4,19,280140,282030,281640,281660,281730
481,4,19,280850,282850,282350,282370,282550
482,4,19,288870,290730,290370,290390,290430
483,4,19,292560,294600,294060,294080,294300
484,4,19,295670,297610,297170,297190,297310
485,4,19,295700,300890,297200,300580,300590
486,4,19,299090,300920,300590,300610,300620
487,4,19,301380,303350,302880,302900,303050
488,4,19,302230,304110,303730,303750,303810
489,4,19,310650,312510,312150,312170,312210
490,4,19,312680,314810,314180,314200,314510
491,4,19,329330,331330,330830,330850,331030
492,4,19,332870,334870,334370,334390,334570
493,4,19,339480,341380,340980,341000,341080
494,4,19,362650,364520,364150,364170,364220
495,4,19,372940,374850,374440,374460,374550
496,4,19,375360,377350,376860,376880,377050
497,4,19,377620,379630,379120,379140,379330
498,4,19,379950,382210,381450,381470,381910
499,4,19,392360,394350,393860,393880,394050
500,4,19,394090,396120,395590,395610,395820
501,4,19,399110,401210,400610,400630,400910
502,4,22,161470,163410,162970,162990,163110
503,4,22,177920,179750,179420,179440,179450
504,4,22,180690,182570,182190,182210,182270
505,4,22,182320,184200,183820,183840,183900
506,4,22,267160,269160,268660,268680,268860
507,4,22,283350,285330,284850,284870,285030
508,4,22,298070,300070,299570,299590,299770
509,4,22,301640,303640,303140,303160,303340
510,4,22,308200,310040,309700,309720,309740
511,4,22,311310,313190,312810,312830,312890
512,4,22,322210,324210,323710,323730,323910
513,4,22,322830,324870,324330,324350,324570
514,4,22,326600,328600,328100,328120,328300
515,4,22,329330,331330,330830,330850,331030
516,4,30,76480,78480,77980,78000,78180
517,4,30,81940,83940,83440,83460,83640
518,4,30,100320,102330,101820,101840,102030
519,4,30,107390,109350,108890,108910,109050
520,4,30,174960,176970,176460,176490,176670
521,4,30,218540,220460,220040,220060,220160
522,4,30,224690,226690,226190,226210,226390
523,4,30,227540,229670,229040,229070,229370
524,4,30,235320,237320,236820,236840,237020
525,4,30,237300,239350,238800,238820,239050
526,4,30,242690,244660,244190,244210,244360
527,4,30,252880,254730,254380,254400,254430
528,4,30,272670,274600,274170,274190,274300
529,4,30,299250,301120,300750,300770,300820
530,4,31,96650,98540,98150,98170,98240
531,4,31,102470,104320,103970,103990,104020
532,4,31,103270,105120,104770,104790,104820
533,4,31,115650,117480,117150,117170,117180
534,4,31,117970,120000,119470,119490,119700
535,4,31,121370,123290,122870,122890,122990
536,4,31,165050,167020,166550,166570,166720
537,4,31,170790,172640,172290,172310,172340
538,4,31,224320,226170,225820,225840,225870
539,4,31,246810,248660,248310,248330,248360
540,4,31,249410,251250,250910,250930,250950
541,4,31,258320,260160,259820,259840,259860
542,4,31,260980,262910,262480,262500,262610
543,4,31,275480,277480,276980,277000,277180
544,4,31,301390,303270,302890,302910,302970
545,4,33,35150,37000,36650,36670,36700
546,4,33,40300,42200,41800,41820,41900
547,4,33,98040,99870,99540,99560,99570
548,4,33,99380,101390,100880,100900,101090
549,4,33,100090,102090,101590,101610,101790
550,4,33,122440,124440,123940,123960,124140
551,4,33,132530,134560,134030,134050,134260
552,4,33,138450,140460,139950,139970,140160
553,4,33,146720,148660,148220,148240,148360
554,4,33,148730,150740,150230,150250,150440
555,4,33,149360,151330,150860,150880,151030
556,4,33,153610,155640,155110,155130,155340
557,4,33,182910,184840,184410,184430,184540
558,4,33,183740,185760,185240,185260,185460
559,4,33,215780,218190,217280,217300,217890
560,4,33,216810,218850,218310,218330,218550
561,4,33,219470,221520,220970,220990,221220
562,4,33,230810,232810,232310,232330,232510
563,4,33,231430,233430,232930,232950,233130
564,4,33,238050,240220,239550,239570,239920
565,4,33,239310,241310,240810,240830,241010
566,4,33,240250,242260,241750,241770,241960
567,4,33,273630,275800,275130,275150,275500
568,4,38,84060,86060,85560,85580,85760
569,4,38,87310,89460,88810,88830,89160
570,4,38,122220,124150,123720,123740,123850
571,4,38,122720,124720,124220,124240,124420
572,4,38,214760,216820,216260,216280,216520
573,4,38,228150,230160,229650,229670,229860
574,4,38,248940,250810,250440,250460,250510
575,4,38,253160,255060,254660,254680,254760
576,4,41,96300,98300,97800,97820,98000
577,4,41,97170,99170,98670,98690,98870
578,4,41,98930,100920,100430,100450,100620
579,4,41,104820,106930,106320,106340,106630
580,4,41,111350,113350,112850,112870,113050
581,4,41,135300,137310,136800,136820,137010
582,4,41,142640,144640,144140,144160,144340
583,4,41,159410,161410,160910,160930,161110
584,4,41,169200,171320,170700,170720,171020
585,4,41,236880,238730,238380,238400,238430
586,4,41,241710,243710,243210,243230,243410
587,4,41,248500,250500,250000,250020,250200
588,4,41,251350,253410,252850,252870,253110
589,4,41,252750,254760,254250,254270,254460
590,4,41,255540,257540,257040,257060,257240
591,4,41,263430,265600,264930,264950,265300
592,4,41,312200,314420,313700,313730,314120
593,4,41,314360,316240,315860,315880,315940
594,4,44,32380,34210,33880,33900,33910
595,4,44,49960,51790,51460,51480,51490
596,4,44,75740,77590,77240,77260,77290
597,4,44,79220,81220,80720,80740,80920
598,4,44,80810,82840,82310,82330,82540
599,4,44,87500,89600,89000,89020,89300
600,4,44,89740,91740,91240,91260,91440
601,4,44,92560,94560,94060,94080,94260
602,4,44,97810,99660,99310,99330,99360
603,4,44,143510,145510,145010,145030,145210
604,4,44,143540,145810,145040,145500,145510
605,4,44,144010,146000,145510,145530,145700
606,4,44,148300,150190,149800,149820,149890
607,4,44,149450,151290,150950,150970,150990
608,4,44,151630,153520,153130,153150,153220
609,4,44,205660,207660,207160,207180,207360
610,4,44,215910,217840,217410,217430,217540
611,4,44,221130,222960,222630,222650,222660
612,4,44,224140,226100,225640,225660,225800
613,4,44,227040,228890,228540,228560,228590
614,4,44,231630,233750,233130,233150,233450
615,4,44,231660,233930,233160,233620,233630
616,4,44,232130,234130,233630,233650,233830
617,4,46,27530,29520,29030,29050,29220
618,4,46,28530,30430,30030,30050,30130
619,4,46,112490,114510,113990,114010,114210
620,4,46,114160,116150,115660,115680,115850
621,4,46,123470,125470,124970,124990,125170
622,4,46,126140,128170,127640,127660,127870
623,4,46,126940,128840,128440,128460,128540
624,4,46,134880,136830,136380,136400,136530
625,4,46,137330,139330,138830,138850,139030
626,4,46,162370,164370,163870,163890,164070
627,4,46,167210,169290,168710,168730,168990
628,4,46,167240,170730,168740,170420,170430
629,4,46,168930,170800,170430,170450,170500
630,4,46,207550,209430,209050,209070,209130
631,4,46,208300,210310,209800,209820,210010
632,4,46,216900,218810,218400,218420,218510
633,4,46,222770,224710,224270,224290,224410
634,4,46,227980,229960,229480,229500,229660
635,4,49,73310,75310,74810,74830,75010
636,4,49,75360,77320,76860,76880,77020
637,4,49,75600,77710,77100,77120,77410
638,4,49,111280,113370,112780,112800,113070
639,4,49,114240,116160,115740,115760,115860
640,4,49,257210,259260,258710,258730,258960
641,4,49,260110,262110,261610,261630,261810
642,4,49,260810,262810,262310,262330,262510
643,4,49,272950,274810,274450,274470,274510
644,4,49,297930,299860,299430,299450,299560
645,4,49,303130,305030,304630,304650,304730
646,4,49,318060,320060,319560,319580,319760
647,4,49,322160,324160,323660,323680,323860
648,4,49,324990,326990,326490,326510,326690
649,4,49,333240,335240,334740,334760,334940
650,4,49,397010,398970,398510,398530,398670
651,4,74,18250,20150,19750,19770,19850
652,4,74,19060,21060,20560,20580,20760
653,4,74,46810,48830,48310,48330,48530
654,4,74,49340,51350,50840,50860,51050
655,4,74,66130,68040,67630,67650,67740
656,4,74,96040,98050,97540,97560,97750
657,4,74,96880,98880,98380,98400,98580
658,4,74,100550,102540,102050,102070,102240
659,4,74,101970,103980,103470,103490,103680
660,4,77,185360,187210,186860,186880,186910
661,4,80,151550,153570,153050,153070,153270
